energy_kev,wavelength_angstrom,delta,beta,critical_angle_deg,critical_angle_mrad,attenuation_length_cm,mu_1_per_cm,f1,f2,real_sld_per_ang2,imag_sld_per_ang2
11.26530612244898,1.1005841325626151,4.4698189155150385e-06,6.817764740861017e-08,0.17130995253782177,2.9899227132202055,0.012846102178917703,77.84462446835768,50.45968816430479,0.7696559733266038,2.318586501091665e-05,3.536514027651079e-07
11.346938775510203,1.0926662611053302,4.405461610152367e-06,6.630508501095096e-08,0.17007220436356524,2.9683199322688805,0.0131138687610408,76.2551477540205,50.45654187006191,0.7594040293855502,2.318441931126503e-05,3.489407080112529e-07
11.428571428571429,1.0848615020974348,4.342480752555624e-06,6.449625760468785e-08,0.16885214472604948,2.947025874523542,0.013385355758715809,74.70851115397922,50.45339951051216,0.7493540299394896,2.3182975419576703e-05,3.443228053052869e-07
11.510204081632653,1.0771674488910703,4.2808427088452526e-06,6.274883197118058e-08,0.16764950121010602,2.926035785442568,0.013660535076369077,73.20357470695771,50.45032364005969,0.7395036669861026,2.3181562079151967e-05,3.3979663413668796e-07
11.591836734693878,1.0695817626312738,4.220508083595583e-06,6.10600869619719e-08,0.1664638743818218,2.9053426935890307,0.013939484287807183,71.73866545943142,50.44729516778854,0.7298448833480767,2.3180170517851793e-05,3.3535849229023593e-07
11.673469387755102,1.0621021698856008,4.161433390348015e-06,5.942779435626919e-08,0.165294766759177,2.884937916263716,0.014222201264322122,70.31260361281798,50.444228341526056,0.7203741949333942,2.317876133316753e-05,3.3100677885062305e-07
11.755102040816325,1.0547264603725064,4.103582515855516e-06,5.784950710289485e-08,0.16414180906062695,2.864815008287801,0.014508760591471168,68.923874902715,50.44110771890083,0.7110843288730833,2.317732742944021e-05,3.2673815198668945e-07
11.83673469387755,1.0474524847837303,4.046927846561402e-06,5.632320278957127e-08,0.16300478786054798,2.8449702446814458,0.014799162010552981,67.57139352126292,50.438008007098205,0.7019720293999339,2.3175903134085974e-05,3.2255111569673977e-07
11.918367346938776,1.0402781526961704,3.9914389586558065e-06,5.484665902331033e-08,0.16188342199965716,2.8253987182894402,0.015093481821904065,66.25376515502032,50.434958055705394,0.6930305025302953,2.317450170328336e-05,3.1844254819398655e-07
12.0,1.0332014305689856,3.937082494137785e-06,5.341810919289726e-08,0.16077735793497538,2.806094258622752,0.015391701182352634,64.9700762867298,50.431936501251386,0.6842576183873141,2.3173113320670583e-05,3.144114708152828e-07
